size,fit_class,allowance,max_major_dia,min_major_dia,min,max_pitch,min_pitch,minor_dia
15/16-16 UN,2A,0.0015,0.936,0.9266,-,0.8954,0.8904,0.8615
15/16-16 UN,3A,0,0.9375,0.9281,-,0.8969,0.8932,0.863
15/16-20 UNEF,2A,0.0014,0.9361,0.928,-,0.9036,0.8991,0.8766
15/16-20 UNEF,3A,0,0.9375,0.9294,-,0.905,0.9016,0.878
15/16-28 UN,2A,0.0012,0.9363,0.9298,-,0.9131,0.9091,0.8937
15/16-28 UN,3A,0,0.9375,0.931,-,0.9143,0.9113,0.8949
15/16-32 UN,2A,0.0011,0.9364,0.9304,-,0.9161,0.9123,0.8992
15/16-32 UN,3A,0,0.9375,0.9315,-,0.9172,0.9144,0.9003
1-8 UNC,1A,0.002,0.998,0.9755,-,0.9168,0.9067,0.8492
1-8 UNC,2A,0.002,0.998,0.983,0.9755,0.9168,0.91,0.8492
1-8 UNC,3A,0,1,0.985,-,0.9188,0.9137,0.8512
1-10 UNS,2A,0.0018,0.9982,0.9853,-,0.9332,0.927,0.8792
1-12 UNF,1A,0.0018,0.9982,0.981,-,0.9441,0.9353,0.899
1-12 UNF,2A,0.0018,0.9982,0.9868,-,0.9441,0.9382,0.899
1-12 UNF,3A,0,1,0.9886,-,0.9459,0.9415,0.9008
1-14 UNS,1A,0.0017,0.9983,0.9828,-,0.9519,0.9435,0.9132
1-14 UNS,2A,0.0017,0.9983,0.988,-,0.9519,0.9463,0.9132
1-14 UNS,3A,0,1,0.9897,-,0.9536,0.9494,0.9149
1-16 UN,2A,0.0015,0.9985,0.9891,-,0.9579,0.9529,0.924
1-16 UN,3A,0,1,0.9906,-,0.9594,0.9557,0.9255
1-18 UNS,2A,0.0014,0.9986,0.9899,-,0.9625,0.9578,0.9325
1-20 UNEF,2A,0.0014,0.9986,0.9905,-,0.9661,0.9616,0.9391
1-20 UNEF,3A,0,1,0.9919,-,0.9675,0.9641,0.9405
1-24 UNS,2A,0.0013,0.9987,0.9915,-,0.9716,0.9674,0.9491
1-27 UNS,2A,0.0012,0.9988,0.9921,-,0.9747,0.9707,0.9547
1-28 UN,2A,0.0012,0.9988,0.9923,-,0.9756,0.9716,0.9562
1-28 UN,3A,0,1,0.9935,-,0.9768,0.9738,0.9574
1-32 UN,2A,0.0011,0.9989,0.9929,-,0.9786,0.9748,0.9617
1-32 UN,3A,0,1,0.994,-,0.9797,0.9769,0.9628
1 1/16-8 UN,2A,0.002,1.0605,1.0455,-,0.9793,0.9725,0.9117
1 1/16-8 UN,3A,0,1.0625,1.0475,-,0.9813,0.9762,0.9137
1 1/16-12 UN,2A,0.0017,1.0608,1.0494,-,1.0067,1.001,0.9616
1 1/16-12 UN,3A,0,1.0625,1.0511,-,1.0084,1.0042,0.9633
1 1/16-16 UN,2A,0.0015,1.061,1.0516,-,1.0204,1.0154,0.9865
1 1/16-16 UN,3A,0,1.0625,1.0531,-,1.0219,1.0182,0.988
1 1/16-18 UNEF,2A,0.0014,1.0611,1.0524,-,1.025,1.0203,0.995
1 1/16-18 UNEF,3A,0,1.0625,1.0538,-,1.0264,1.0228,0.9964
1 1/16-20 UN,2A,0.0014,1.0611,1.053,-,1.0286,1.0241,1.0016
1 1/16-20 UN,3A,0,1.0625,1.0544,-,1.03,1.0266,1.003
1 1/16-28 UN,2A,0.0012,1.0613,1.0548,-,1.0381,1.0341,1.0187
1 1/16-28 UN,3A,0,1.0625,1.056,-,1.0393,1.0363,1.0199
1 1/8-7 UNC,1A,0.0022,1.1228,1.0982,-,1.03,1.0191,0.9527
1 1/8-7 UNC,2A,0.0022,1.1228,1.1064,1.0982,1.03,1.0228,0.9527
1 1/8-7 UNC,3A,0,1.125,1.1086,-,1.0322,1.0268,0.9549
1 1/8-8 UN,2A,0.0021,1.1229,1.1079,1.1004,1.0417,1.0348,0.9741
1 1/8-8 UN,3A,0,1.125,1.11,-,1.0438,1.0386,0.9762
1 1/8-10 UNS,2A,0.0018,1.1232,1.1103,-,1.0582,1.052,1.0042
1 1/8-12 UNF,1A,0.0018,1.1232,1.106,-,1.0691,1.0601,1.024
1 1/8-12 UNF,2A,0.0018,1.1232,1.1118,-,1.0691,1.0631,1.024
1 1/8-12 UNF,3A,0,1.125,1.1136,-,1.0709,1.0664,1.0258
1 1/8-14 UNS,2A,0.0016,1.1234,1.1131,-,1.077,1.0717,1.0384
1 1/8-16 UN,2A,0.0015,1.1235,1.1141,-,1.0829,1.0779,1.049
1 1/8-16 UN,3A,0,1.125,1.1156,-,1.0844,1.0807,1.0505
1 1/8-18 UNEF,2A,0.0014,1.1236,1.1149,-,1.0875,1.0828,1.0575
1 1/8-18 UNEF,3A,0,1.125,1.1163,-,1.0889,1.0853,1.0589
1 1/8-20 UN,2A,0.0014,1.1236,1.1155,-,1.0911,1.0866,1.0641
1 1/8-20 UN,3A,0,1.125,1.1169,-,1.0925,1.0891,1.0655
1 1/8-24 UNS,2A,0.0013,1.1237,1.1165,-,1.0966,1.0924,1.0742
1 1/8-28 UN,2A,0.0012,1.1238,1.1173,-,1.1006,1.0966,1.0812
1 1/8-28 UN,3A,0,1.125,1.1185,-,1.1018,1.0988,1.0824
1 3/16-8 UN,2A,0.0021,1.1854,1.1704,-,1.1042,1.0972,1.0366
1 3/16-8 UN,3A,0,1.1875,1.1725,-,1.1063,1.1011,1.0387
1 3/16-12 UN,2A,1.0017,1.1858,1.1744,-,1.1317,1.1259,1.0866
1 3/16-12 UN,3A,0,1.1872,1.1761,-,1.1334,1.1291,1.0883
1 3/16-16 UN,2A,0.0015,1.186,1.1766,-,1.1454,1.1403,1.1115
1 3/16-16 UN,3A,0,1.1875,1.1781,-,1.1469,1.1431,1.113
1 3/16-18 UNEF,2A,0.0015,1.186,1.1773,-,1.1499,1.145,1.1199
1 3/16-18 UNEF,3A,0,1.1875,1.1788,-,1.1514,1.1478,1.1214
1 3/16-20 UN,2A,0.0014,1.1861,1.178,-,1.1536,1.1489,1.1266
1 3/16-20 UN,3A,0,1.1875,1.1794,-,1.155,1.1515,1.128
1 3/16-28 UN,2A,0.0012,1.1863,1.1798,-,1.1631,1.159,1.1437
1 3/16-28 UN,3A,0,1.1875,1.181,-,1.1643,1.1612,1.1449
1 1/4-7 UNC,1A,0.0022,1.2478,1.2232,-,1.155,1.1439,1.0777
1 1/4-7 UNC,2A,0.0022,1.2478,1.2314,1.2232,1.155,1.1476,1.0777
1 1/4-7 UNC,3A,0,1.25,1.2336,-,1.1572,1.1517,1.0799
1 1/4-8 UN,2A,0.0021,1.2479,1.2329,1.2254,1.1667,1.1597,1.0991
1 1/4-8 UN,3A,0,1.25,1.235,-,1.1688,1.1635,1.1012
1 1/4-10 UNS,2A,0.0019,1.2481,1.2352,-,1.1831,1.1768,1.1291
1 1/4-12 UNF,1A,0.0018,1.2482,1.231,-,1.1941,1.1849,1.149
1 1/4-12 UNF,2A,0.0018,1.2482,1.2368,-,1.1941,1.1879,1.149
1 1/4-12 UNF,3A,0,1.25,1.2386,-,1.1959,1.1913,1.1508
1 1/4-14 UNS,2A,0.0016,1.2484,1.2381,-,1.202,1.1966,1.1634
1 1/4-16 UN,2A,0.0015,1.2485,1.2391,-,1.2079,1.2028,1.174
1 1/4-16 UN,3A,0,1.25,1.2406,-,1.2094,1.2056,1.1755
1 1/4-18 UNEF,2A,0.0015,1.2485,1.2398,-,1.2124,1.2075,1.1824
1 1/4-18 UNEF,3A,0,1.25,1.2413,-,1.2139,1.2103,1.1839
1 1/4-20 UN,2A,0.0014,1.2486,1.2405,-,1.2161,1.2114,1.1891
1 1/4-20 UN,3A,0,1.25,1.2419,-,1.2175,1.214,1.1905
1 1/4-24 UNS,2A,0.0013,1.2487,1.2415,-,1.2216,1.2173,1.1991
1 1/4-28 UN,2A,0.0012,1.2488,1.2423,-,1.2256,1.2215,1.2062
1 1/4-28 UN,3A,0,1.25,1.2435,-,1.2268,1.2237,1.2074
1 5/16-8 UN,2A,0.0021,1.3104,1.2954,-,1.2292,1.2221,1.1616
1 5/16-8 UN,3A,0,1.3125,1.2975,-,1.2313,1.226,1.1637
1 5/16-12 UN,2A,0.0017,1.3108,1.2994,-,1.2567,1.2509,1.2116
1 5/16-12 UN,3A,0,1.3125,1.3011,-,1.2584,1.2541,1.2133
1 5/16-16 UN,2A,0.0015,1.311,1.3016,-,1.2704,1.2653,1.2365
1 5/16-16 UN,3A,0,1.3125,1.3031,-,1.2719,1.2681,1.238
1 5/16-18 UNEF,2A,0.0015,1.311,1.3023,-,1.2749,1.27,1.2449
1 5/16-18 UNEF,3A,0,1.3125,1.3038,-,1.2764,1.2728,1.2464
1 5/16-20 UN,2A,0.0014,1.3111,1.303,-,1.2786,1.2739,1.2516
1 5/16-20 UN,3A,0,1.3125,1.3044,-,1.28,1.2765,1.253
1 5/16-28 UN,2A,0.0012,1.3113,1.3048,-,1.2881,1.284,1.2687
1 5/16-28 UN,3A,0,1.3125,1.306,-,1.2893,1.2862,1.2699
1 3/8-6 UNC,1A,0.0024,1.3726,1.3453,-,1.2643,1.2523,1.1742
1 3/8-6 UNC,2A,0.0024,1.3726,1.3544,1.3453,1.2643,1.2563,1.1742
1 3/8-6 UNC,3A,0,1.375,1.3568,-,1.2667,1.2607,1.1766
1 3/8-8 UN,2A,0.0022,1.3728,1.3578,1.3503,1.2916,1.2844,1.224
1 3/8-8 UN,3A,0,1.375,1.36,-,1.2938,1.2884,1.2262
1 3/8-10 UNS,2A,0.0019,1.3731,1.3602,-,1.3081,1.3018,1.2541
1 3/8-12 UNF,1A,0.0019,1.3731,1.3559,-,1.319,1.3096,1.2739
1 3/8-12 UNF,2A,0.0019,1.3731,1.3617,-,1.319,1.3127,1.2739
1 3/8-12 UNF,3A,0,1.375,1.3636,-,1.3209,1.3162,1.2758
1 3/8-14 UNS,2A,0.0016,1.3734,1.3631,-,1.327,1.3216,1.2884
1 3/8-16 UN,2A,0.0015,1.3735,1.3641,-,1.3329,1.3278,1.299
1 3/8-16 UN,3A,0,1.375,1.3656,-,1.3344,1.3306,1.3005
1 3/8-18 UNEF,2A,0.0015,1.3735,1.3648,-,1.3374,1.3325,1.3074
1 3/8-18 UNEF,3A,0,1.375,1.3663,-,1.3389,1.3353,1.3089
1 3/8-20 UN,2A,0.0014,1.3736,1.3655,-,1.3411,1.3364,1.3141
1 3/8-20 UN,3A,0,1.375,1.3669,-,1.3425,1.339,1.3155
1 3/8-24 UNS,2A,0.0013,1.3737,1.3665,-,1.3466,1.3423,1.3241
1 3/8-28 UN,2A,0.0012,1.3738,1.3673,-,1.3506,1.3465,1.3312
1 3/8-28 UN,3A,0,1.375,1.3685,-,1.3518,1.3487,1.3324
1 7/16-6 UN,2A,0.0024,1.4351,1.4169,-,1.3268,1.3188,1.2367
1 7/16-6 UN,3A,0,1.4375,1.4193,-,1.3292,1.3232,1.2391
1 7/16-8 UN,2A,0.0022,1.4353,1.4203,-,1.3541,1.3469,1.2865
1 7/16-8 UN,3A,0,1.4375,1.4225,-,1.3563,1.3509,1.2887
1 7/16-12 UN,2A,0.0018,1.4357,1.4243,-,1.3816,1.3757,1.3365
1 7/16-12 UN,3A,0,1.4375,1.4261,-,1.3834,1.379,1.3383
1 7/16-16 UN,2A,0.0016,1.4359,1.4265,-,1.3953,1.3901,1.3614
1 7/16-16 UN,3A,0,1.4375,1.4281,-,1.3969,1.393,1.363
1 7/16-18 UNEF,2A,0.0015,1.436,1.4273,-,1.3999,1.3949,1.3699
1 7/16-18 UNEF,3A,0,1.4375,1.4288,-,1.4014,1.3977,1.3714
1 7/16-20 UN,2A,0.0014,1.4361,1.428,-,1.4036,1.3988,1.3766
1 7/16-20 UN,3A,0,1.4375,1.4294,-,1.405,1.4014,1.378
1 7/16-28 UN,2A,0.0013,1.4362,1.4297,-,1.413,1.4088,1.3936
1 7/16-28 UN,3A,0,1.4375,1.431,-,1.4143,1.4112,1.3949
1 1/2-6 UNC,1A,0.0024,1.4976,1.4703,-,1.3893,1.3772,1.2992
1 1/2-6 UNC,2A,0.0024,1.4976,1.4794,1.4703,1.3893,1.3812,1.2992
1 1/2-6 UNC,3A,0,1.5,1.4818,-,1.3917,1.3856,1.3016
1 1/2-8 UN,2A,0.0022,1.4978,1.4828,1.4753,1.4166,1.4093,1.349
1 1/2-8 UN,3A,0,1.5,1.485,-,1.4188,1.4133,1.3512
1 1/2-10 UNS,2A,0.0019,1.4981,1.4852,-,1.4331,1.4267,1.3791
1 1/2-12 UNF,1A,0.0019,1.4981,1.4809,-,1.444,1.4344,1.3989
1 1/2-12 UNF,2A,0.0019,1.4981,1.4867,-,1.444,1.4376,1.3989
1 1/2-12 UNF,3A,0,1.5,1.4886,-,1.4459,1.4411,1.4008
1 1/2-14 UNS,2A,0.0017,1.4983,1.488,-,1.4519,1.4464,1.4133
1 1/2-16 UN,2A,0.0016,1.4984,1.489,-,1.4578,1.4526,1.4239
1 1/2-16 UN,3A,0,1.5,1.4906,-,1.4594,1.4555,1.4255
1 1/2-18 UNEF,2A,0.0015,1.4985,1.4898,-,1.4624,1.4574,1.4324
1 1/2-18 UNEF,3A,0,1.5,1.4913,-,1.4639,1.4602,1.4339
1 1/2-20 UN,2A,0.0014,1.4986,1.4905,-,1.4661,1.4613,1.4391
1 1/2-20 UN,3A,0,1.5,1.4919,-,1.4675,1.4639,1.4405
1 1/2-24 UNS,2A,0.0013,1.4987,1.4915,-,1.4716,1.4672,1.4991
1 1/2-28 UN,2A,0.0013,1.4987,1.4922,-,1.4755,1.4713,1.4561
1 1/2-28 UN,3A,0,1.5,1.4935,-,1.4768,1.4737,1.4574
1 9/16-6 UN,2A,0.0024,1.5601,1.5419,-,1.4518,1.4436,1.3617
1 9/16-6 UN,3A,0,1.5625,1.5443,-,1.4542,1.4481,1.3641
1 9/16-8 UN,2A,0.0022,1.5603,1.5453,-,1.4791,1.4717,1.4115
1 9/16-8 UN,3A,0,1.5625,1.5475,-,1.4813,1.4758,1.4137
1 9/16-12 UN,2A,0.0018,1.5607,1.5493,-,1.5066,1.5007,1.4615
1 9/16-12 UN,3A,0,1.5625,1.5511,-,1.5084,1.504,1.4633
1 9/16-16 UN,2A,0.0016,1.5609,1.5515,-,1.5203,1.5151,1.4864
1 9/16-16 UN,3A,0,1.5625,1.5531,-,1.5219,1.518,1.488
1 9/16-18 UNEF,2A,0.0015,1.561,1.5523,-,1.5249,1.5199,1.4949
1 9/16-18 UNEF,3A,0,1.5625,1.5538,-,1.5264,1.5227,1.4964
1 9/16-20 UN,2A,0.0014,1.5611,1.553,-,1.5286,1.5238,1.5016
1 9/16-20 UN,3A,0,1.5625,1.5544,-,1.53,1.5264,1.503
1 5/8-6 UN,2A,0.0025,1.6225,1.6043,-,1.5142,1.506,1.4246
1 5/8-6 UN,3A,0,1.625,1.6068,-,1.5167,1.5105,1.4271
1 5/8-8 UN,2A,0.0022,1.6228,1.6078,1.6003,1.5416,1.5342,1.4784
1 5/8-8 UN,3A,0,1.625,1.61,-,1.5438,1.5382,1.4806
1 5/8-10 UNS,2A,0.0019,1.6231,1.6102,-,1.5581,1.5517,1.5041
1 5/8-12 UN,2A,0.0018,1.6232,1.6118,-,1.5691,1.5632,1.524
1 5/8-12 UN,3A,0,1.625,1.6136,-,1.5709,1.5665,1.5258
1 5/8-14 UNS,2A,0.0017,1.6233,1.613,-,1.5769,1.5714,1.5383
1 5/8-16 UN,2A,0.0016,1.6234,1.614,-,1.5828,1.5776,1.5489
1 5/8-16 UN,3A,0,1.625,1.6156,-,1.5844,1.5805,1.5505
1 5/8-18 UNEF,2A,0.0015,1.6235,1.6148,-,1.5874,1.5824,1.5574
1 5/8-18 UNEF,3A,0,1.625,1.6163,-,1.5889,1.5852,1.5589
1 5/8-20 UN,2A,0.0014,1.6236,1.6155,-,1.5911,1.5863,1.5641
1 5/8-20 UN,3A,0,1.625,1.6169,-,1.5925,1.5889,1.5655
1 5/8-24 UNS,2A,0.0013,1.6237,1.6165,-,1.5966,1.5922,1.5741
1 11/16-6 UN,2A,0.0025,1.685,1.6668,-,1.5767,1.5684,1.4866
1 11/16-6 UN,3A,0,1.6875,1.6693,-,1.5792,1.573,1.4891
1 11/16-8 UN,2A,0.0022,1.6853,1.6703,-,1.6041,1.5966,1.5365
1 11/16-8 UN,3A,0,1.6875,1.6725,-,1.6063,1.6007,1.5387
1 11/16-12 UN,2A,0.0018,1.6857,1.6743,-,1.6316,1.6256,1.5865
1 11/16-12 UN,3A,0,1.6875,1.6761,-,1.6334,1.6289,1.5883
1 11/16-16 UN,2A,0.0016,1.6859,1.6765,-,1.6453,1.64,1.6114
1 11/16-16 UN,3A,0,1.6875,1.6781,-,1.6469,1.6429,1.613
1 11/16-18 UNEF,2A,0.0015,1.686,1.6773,-,1.6499,1.6448,1.6199
1 11/16-18 UNEF,3A,0,1.6875,1.6788,-,1.6514,1.6476,1.6214
1 11/16-20 UN,2A,0.0015,1.686,1.6779,-,1.6535,1.6487,1.6265
1 11/16-20 UN,3A,0,1.6875,1.6794,-,1.655,1.6514,1.628
1 3/4-5 UNC,1A,0.0027,1.7473,1.7165,-,1.6174,1.604,1.5092
1 3/4-5 UNC,2A,0.0027,1.7473,1.7268,1.7165,1.6174,1.6085,1.5092
1 3/4-5 UNC,3A,0,1.75,1.7295,-,1.6201,1.6134,1.5119
1 3/4-6 UN,2A,0.0025,1.7475,1.7293,-,1.6392,1.6309,1.5491
1 3/4-6 UN,3A,0,1.75,1.7318,-,1.6417,1.6354,1.5516
1 3/4-8 UN,2A,0.0023,1.7477,1.7327,1.7252,1.6665,1.659,1.5989
1 3/4-8 UN,3A,0,1.75,1.735,-,1.6688,1.6632,1.6012
1 3/4-10 UNS,2A,0.0019,1.7481,1.7352,-,1.6831,1.6766,1.6291
1 3/4-12 UN,2A,0.0018,1.7482,1.7368,-,1.6941,1.6881,1.649
1 3/4-12 UN,3A,0,1.75,1.7386,-,1.6959,1.6914,1.6508
1 3/4-14 UNS,2A,0.0017,1.7483,1.738,-,1.7019,1.6963,1.6632
1 3/4-16 UN,2A,0.0016,1.7484,1.739,-,1.7078,1.7025,1.6739
1 3/4-16 UN,3A,0,1.75,1.7406,-,1.7094,1.7054,1.6755
1 3/4-18 UNS,2A,0.0015,1.7485,1.7398,-,1.7124,1.7073,1.6824
1 3/4-20 UN,2A,0.0015,1.7485,1.7404,-,1.716,1.7112,1.689
1 3/4-20 UN,3A,0,1.75,1.7419,-,1.7175,1.7139,1.6905
1 13/16-6 UN,2A,0.0025,1.81,1.7918,-,1.7017,1.6933,1.6116
1 13/16-6 UN,3A,0,1.8125,1.7943,-,1.7042,1.6979,1.6141
1 13/16-8 UN,2A,0.0023,1.8102,1.7952,-,1.729,1.7214,1.6614
1 13/16-8 UN,3A,0,1.8125,1.7975,-,1.7313,1.7256,1.6637
1 13/16-12 UN,2A,0.0018,1.8107,1.7993,-,1.7566,1.7506,1.7115
1 13/16-12 UN,3A,0,1.8125,1.8011,-,1.7584,1.7539,1.7133
1 13/16-16 UN,2A,0.0016,1.8109,1.8015,-,1.7703,1.765,1.7364
1 13/16-16 UN,3A,0,1.8125,1.8031,-,1.7719,1.7679,1.738
1 13/16-20 UN,2A,0.0015,1.811,1.8029,-,1.7785,1.7737,1.7515
1 13/16-20 UN,3A,0,1.8125,1.8044,-,1.78,1.7764,1.753
1 7/8-6 UN,2A,0.0025,1.8725,1.8543,-,1.7642,1.7558,1.6741
1 7/8-6 UN,3A,0,1.875,1.8568,-,1.7667,1.7604,1.6766
1 7/8-8 UN,2A,0.0023,1.8727,1.8577,1.8502,1.7915,1.7838,1.7239
1 7/8-8 UN,3A,0,1.875,1.86,-,1.7938,1.7881,1.7262
1 7/8-10 UNS,2A,0.0019,1.8731,1.8602,-,1.8081,1.8016,1.7541
1 7/8-12 UN,2A,0.0018,1.8732,1.8618,-,1.8191,1.8131,1.774
