size,fit_class,allowance,max_major_dia,min_major_dia,min,max_pitch,min_pitch,minor_dia
1 7/8-12 UN,3A,0,1.875,1.8636,-,1.8209,1.8164,1.7758
1 7/8-14 UNS,2A,0.0017,1.8733,1.863,-,1.8269,1.8213,1.7883
1 7/8-16 UN,2A,0.0016,1.8734,1.864,-,1.8328,1.8275,1.7989
1 7/8-16 UN,3A,0,1.875,1.8656,-,1.8344,1.8304,1.8005
1 7/8-18 UNS,2A,0.0015,1.8735,1.8648,-,1.8374,1.8323,1.8074
1 7/8-20 UN,2A,0.0015,1.8735,1.8654,-,1.841,1.8362,1.814
1 7/8-20 UN,3A,0,1.875,1.8669,-,1.8425,1.8389,1.8155
1 15/16-6 UN,2A,0.0026,1.9349,1.9167,-,1.8266,1.8181,1.7365
1 15/16-6 UN,3A,0,1.9375,1.9193,-,1.8292,1.8228,1.7391
1 15/16-8 UN,2A,0.0023,1.9352,1.9202,-,1.854,1.8463,1.7864
1 15/16-8 UN,3A,0,1.9375,1.9225,-,1.8563,1.8505,1.7887
1 15/16-12 UN,2A,0.0018,1.9357,1.9243,-,1.8816,1.8755,1.8365
1 15/16-12 UN,3A,0,1.9375,1.9261,-,1.8834,1.8789,1.8383
1 15/16-16 UN,2A,0.0016,1.9359,1.9265,-,1.8953,1.8899,1.8614
1 15/16-16 UN,3A,0,1.9375,1.9281,-,1.8969,1.8929,1.863
1 15/16-20 UN,2A,0.0015,1.936,1.9279,-,1.9035,1.8986,1.8765
1 15/16-20 UN,3A,0,1.9375,1.9294,-,1.905,1.9013,1.878
2-4 1/2 UNC,1A,0.0029,1.9971,1.9641,-,1.8528,1.8385,1.7324
2-4 1/2 UNC,2A,0.0029,1.9971,1.9751,1.9641,1.8528,1.8433,1.7324
2-4 1/2 UNC,3A,0,2,1.978,-,1.8557,1.8486,1.7353
2-6 UN,2A,0.0026,1.9974,1.9792,-,1.8891,1.8805,1.799
2-6 UN,3A,0,2,1.9818,-,1.8917,1.8853,1.8016
2-8 UN,2A,0.0023,1.9977,1.9827,1.9752,1.9165,1.9087,1.8489
2-8 UN,3A,0,2,1.985,-,1.9188,1.913,1.8512
2-10 UNS,2A,0.002,1.998,1.9851,-,1.933,1.9265,1.879
2-12 UN,2A,0.0018,1.9982,1.9868,-,1.9441,1.938,1.899
2-12 UN,3A,0,2,1.9886,-,1.9459,1.9414,1.9008
2-14 UNS,2A,0.0017,1.9983,1.988,-,1.9519,1.9462,1.9133
2-16 UN,2A,0.0016,1.9984,1.989,-,1.9578,1.9524,1.9239
2-16 UN,3A,0,2,1.9906,-,1.9594,1.9554,1.9255
2-18 UNS,2A,0.0015,1.9985,1.9898,-,1.9624,1.9573,1.9324
2-20 UN,2A,0.0015,1.9985,1.9904,-,1.966,1.9611,1.939
2-20 UN,3A,0,2,1.9919,-,1.9675,1.9638,1.9405
2 1/16-16 UNS,2A,0.0016,2.0609,2.0515,-,2.0203,2.0149,1.9864
2 1/16-16 UNS,3A,0,2.0625,2.0531,-,2.0219,2.0179,1.988
2 1/8-6 UN,2A,0.0026,2.1224,2.1042,-,2.0141,2.0054,1.924
2 1/8-6 UN,3A,0,2.125,2.1068,-,2.0167,2.0102,1.9266
2 1/8-8 UN,2A,0.0024,2.1226,2.1076,2.1001,2.0414,2.0335,1.9738
2 1/8-8 UN,3A,0,2.125,2.11,-,2.0438,2.0379,1.9762
2 1/8-12 UN,2A,0.0018,2.1232,2.1118,-,2.0691,2.063,2.024
2 1/8-12 UN,3A,0,2.125,2.1136,-,2.0709,2.0664,2.0258
2 1/8-16 UN,2A,0.0016,2.1234,2.114,-,2.0828,2.0774,2.0489
2 1/8-16 UN,3A,0,2.125,2.1156,-,2.0844,2.0803,2.0505
2 1/8-20 UN,2A,0.0015,2.1235,2.1154,-,2.091,2.0861,2.064
2 1/8-20 UN,3A,0,2.125,2.1169,-,2.0925,2.0888,2.0655
2 3/16-16 UNS,2A,0.0016,2.1859,2.1765,-,2.1453,2.1399,2.1114
2 3/16-16 UNS,3A,0,2.1875,2.1781,-,2.1469,2.1428,2.113
2 1/4-4 1/2 UNC,1A,0.0029,2.2471,2.2141,-,2.1028,2.0882,1.9824
2 1/4-4 1/2 UNC,2A,0.0029,2.2471,2.2251,2.2141,2.1028,2.0931,1.9824
2 1/4-4 1/2 UNC,3A,0,2.25,2.228,-,2.1057,2.0984,1.9853
2 1/4-6 UN,2A,0.0026,2.2474,2.2292,-,2.1391,2.1303,2.049
2 1/4-6 UN,3A,0,2.25,2.2318,-,2.1417,2.1351,2.0516
2 1/4-8 UN,2A,0.0024,2.2476,2.2326,2.2251,2.1664,2.1584,2.0988
2 1/4-8 UN,3A,0,2.25,2.235,-,2.1688,2.1628,2.1012
2 1/4-10 UNS,2A,0.002,2.248,2.2351,-,2.183,2.1765,2.129
2 1/4-12 UN,2A,0.0018,2.2482,2.2368,-,2.1941,2.188,2.149
2 1/4-12 UN,3A,0,2.25,2.2386,-,2.1959,2.1914,2.1508
2 1/4-14 UNS,2A,0.0017,2.2483,2.238,-,2.2019,2.1962,2.1633
2 1/4-16 UN,2A,0.0016,2.2484,2.239,-,2.2078,2.2024,2.1739
2 1/4-16 UN,3A,0,2.25,2.2406,-,2.2094,2.2053,2.1755
2 1/4-18 UNS,2A,0.0015,2.2485,2.2398,-,2.2124,2.2073,2.1824
2 1/4-20 UN,2A,0.0015,2.2485,2.2404,-,2.216,2.2111,2.189
2 1/4-20 UN,3A,0,2.25,2.2419,-,2.2175,2.2137,2.1905
2 5/16-16 UNS,2A,0.0017,2.3108,2.3014,-,2.2702,2.2647,2.2363
2 5/16-16 UNS,3A,0,2.3125,2.3031,-,2.2719,2.2678,2.238
2 3/8-6 UN,2A,0.0027,2.3723,2.3541,-,2.264,2.2551,2.1739
2 3/8-6 UN,3A,0,2.375,2.3568,-,2.2667,2.2601,2.1766
2 3/8-8 UN,2A,0.0024,2.3726,2.3576,-,2.2914,2.2833,2.2238
2 3/8-8 UN,3A,0,2.375,2.36,-,2.2938,2.2878,2.2262
2 3/8-12 UN,2A,0.0019,2.3731,2.3617,-,2.319,2.3128,2.2739
2 3/8-12 UN,3A,0,2.375,2.3636,-,2.3209,2.3163,2.2758
2 3/8-16 UN,2A,0.0017,2.3733,2.3639,-,2.3327,2.3272,2.2988
2 3/8-16 UN,3A,0,2.375,2.3656,-,2.3344,2.3303,2.3005
2 3/8-20 UN,2A,0.0015,2.3735,2.3654,-,2.341,2.3359,2.314
2 3/8-20 UN,3A,0,2.375,2.3669,-,2.3425,2.3387,2.3155
2 7/16-16 UNS,2A,0.0017,2.4358,2.4264,-,2.3952,2.3897,2.3613
2 7/16-16 UNS,3A,0,2.4375,2.4281,-,2.3969,2.3928,2.363
2 1/2-4 UNC,1A,0.0031,2.4969,2.4612,-,2.3345,2.319,2.1992
2 1/2-4 UNC,2A,0.0031,2.4969,2.4731,2.4612,2.3345,2.3241,2.1992
2 1/2-4 UNC,3A,0,2.5,2.4762,-,2.3376,2.3298,2.2023
2 1/2-6 UN,2A,0.0027,2.4973,2.4791,-,2.389,2.38,2.2989
2 1/2-6 UN,3A,0,2.5,2.4818,-,2.3917,2.385,2.3016
2 1/2-8 UN,2A,0.0024,2.4976,2.4826,2.4751,2.4164,2.4082,2.3488
2 1/2-8 UN,3A,0,2.5,2.485,-,2.4188,2.4127,2.3512
2 1/2-10 UNS,2A,0.002,2.498,2.4851,-,2.433,2.4263,2.379
2 1/2-12 UN,2A,0.0019,2.4981,2.4867,-,2.444,2.4378,2.3989
2 1/2-12 UN,3A,0,2.5,2.4886,-,2.4459,2.4413,2.4008
2 1/2-14 UNS,2A,0.0017,2.4983,2.488,-,2.4519,2.4461,2.4133
2 1/2-16 UN,2A,0.0017,2.4983,2.4889,-,2.4577,2.4522,2.4238
2 1/2-16 UN,3A,0,2.5,2.4906,-,2.4594,2.4553,2.4255
2 1/2-18 UNS,2A,0.0016,2.4984,2.4897,-,2.4623,2.457,2.4323
2 1/2-20 UN,2A,0.0015,2.4985,2.4904,-,2.466,2.4609,2.439
2 1/2-20 UN,3A,0,2.5,2.4919,-,2.4675,2.4637,2.4405
2 5/8-6 UN,2A,0.0027,2.6223,2.6041,-,2.514,2.505,2.4239
2 5/8-6 UN,3A,0,2.625,2.6068,-,2.5167,2.5099,2.4266
2 5/8-8 UN,2A,0.0025,2.6225,2.6075,-,2.5413,2.5331,2.4737
2 5/8-8 UN,3A,0,2.625,2.61,-,2.5438,2.5376,2.4762
2 5/8-12 UN,2A,0.0019,2.6231,2.6117,-,2.569,2.5628,2.5239
2 5/8-12 UN,3A,0,2.625,2.6136,-,2.5709,2.5663,2.5258
2 5/8-16 UN,2A,0.0017,2.6233,2.6139,-,2.5827,2.5772,2.5488
2 5/8-16 UN,3A,0,2.625,2.6156,-,2.5844,2.5803,2.5505
2 5/8-20 UN,2A,0.0015,2.6235,2.6154,-,2.591,2.5859,2.564
2 5/8-20 UN,3A,0,2.625,2.6169,-,2.5925,2.5887,2.5655
2 3/4-4 UNC,1A,0.0032,2.7468,2.7111,-,2.5844,2.5686,2.4491
2 3/4-4 UNC,2A,0.0032,2.7468,2.723,2.7111,2.5844,2.5739,2.4491
2 3/4-4 UNC,3A,0,2.75,2.7262,-,2.5876,2.5797,2.4523
2 3/4-6 UN,2A,0.0027,2.7473,2.7291,-,2.639,2.6299,2.5489
2 3/4-6 UN,3A,0,2.75,2.7318,-,2.6417,2.6349,2.5516
2 3/4-8 UN,2A,0.0025,2.7475,2.7325,2.725,2.6663,2.658,2.5987
2 3/4-8 UN,3A,0,2.75,2.735,-,2.6688,2.6625,2.6012
2 3/4-10 UNS,2A,0.002,2.748,2.7351,-,2.683,2.6763,2.629
2 3/4-12 UN,2A,0.0019,2.7481,2.7367,-,2.694,2.6878,2.6489
2 3/4-12 UN,3A,0,2.75,2.7386,-,2.6959,2.6913,2.6508
2 3/4-14 UNS,2A,0.0017,2.7483,2.738,-,2.7019,2.6961,2.6633
2 3/4-16 UN,2A,0.0017,2.7483,2.7389,-,2.7077,2.7022,2.6738
2 3/4-16 UN,3A,0,2.75,2.7406,-,2.7094,2.7053,2.6755
2 3/4-18 UNS,2A,0.0016,2.7484,2.7397,-,2.7123,2.707,2.6832
2 3/4-20 UN,2A,0.0015,2.7485,2.7404,-,2.716,2.7109,2.689
2 3/4-20 UN,3A,0,2.75,2.7419,-,2.7175,2.7137,2.6905
2 7/8-6 UN,2A,0.0028,2.8722,2.854,-,2.7639,2.7547,2.6738
2 7/8-6 UN,3A,0,2.875,2.8568,-,2.7667,2.7598,2.6766
2 7/8-8 UN,2A,0.0025,2.8725,2.8575,-,2.7913,2.7829,2.7237
2 7/8-8 UN,3A,0,2.875,2.86,-,2.7938,2.7875,2.7262
2 7/8-12 UN,2A,0.0019,2.8731,2.8617,-,2.819,2.8127,2.7739
2 7/8-12 UN,3A,0,2.875,2.8636,-,2.8209,2.8162,2.7758
2 7/8-16 UN,2A,0.0017,2.8733,2.8639,-,2.8327,2.8271,2.7988
2 7/8-16 UN,3A,0,2.875,2.8656,-,2.8344,2.8302,2.8005
2 7/8-20 UN,2A,0.0016,2.8734,2.8653,-,2.8409,2.8357,2.8139
2 7/8-20 UN,3A,0,2.875,2.8669,-,2.8425,2.8386,2.8155
3-4 UNC,1A,0.0032,2.9968,2.9611,-,2.8344,2.8183,2.6991
3-4 UNC,2A,0.0032,2.9968,2.973,2.9611,2.8344,2.8237,2.6991
3-4 UNC,3A,0,3,2.9762,-,2.8376,2.8296,2.7023
3-6 UN,2A,0.0028,2.9972,2.979,-,2.8889,2.8796,2.7988
3-6 UN,3A,0,3,2.9818,-,2.8917,2.8847,2.8016
3-8 UN,2A,0.0026,2.9974,2.9824,2.9749,2.9162,2.9077,2.8486
3-8 UN,3A,0,3,2.985,-,2.9188,2.9124,2.8512
3-10 UNS,2A,0.002,2.998,2.9851,-,2.933,2.9262,2.879
3-12 UN,2A,0.0019,2.9981,2.9867,-,2.944,2.9377,2.8989
3-12 UN,3A,0,3,2.9886,-,2.9459,2.9412,2.9008
3-14 UNS,2A,0.0018,2.9982,2.9879,-,2.9518,2.9459,2.9132
3-16 UN,2A,0.0017,2.9983,2.9889,-,2.9577,2.9521,2.9238
3-16 UN,3A,0,3,2.9906,-,2.9594,2.9552,2.9255
3-18 UNS,2A,0.0016,2.9984,2.9897,-,2.9623,2.9569,2.9323
3-20 UN,2A,0.0016,2.9984,2.9903,-,2.9659,2.9607,2.9389
3-20 UN,3A,0,3,2.9919,-,2.9675,2.9636,2.9405
3 1/8-6 UN,2A,0.0028,3.1222,3.104,-,3.0139,3.0045,2.9238
3 1/8-6 UN,3A,0,3.125,3.1068,-,3.0167,3.0097,2.9266
3 1/8-8 UN,2A,0.0026,3.1224,3.1074,-,3.0412,3.0326,2.9736
3 1/8-8 UN,3A,0,3.125,3.11,-,3.0438,3.0374,2.9762
3 1/8-12 UN,2A,0.0019,3.1231,3.1117,-,3.069,3.0627,3.0239
3 1/8-12 UN,3A,0,3.125,3.1136,-,3.0709,3.0662,3.0258
3 1/8-16 UN,2A,0.0017,3.1233,3.1139,-,3.0827,3.0771,3.0488
3 1/8-16 UN,3A,0,3.125,3.1156,-,3.0844,3.0802,3.0505
3 1/4-4 UNC,1A,0.0033,3.2467,3.211,-,3.0843,3.068,2.949
3 1/4-4 UNC,2A,0.0033,3.2467,3.2229,3.211,3.0843,3.0734,2.949
3 1/4-4 UNC,3A,0,3.25,3.2262,-,3.0876,3.0794,2.9523
3 1/4-6 UN,2A,0.0028,3.2472,3.229,-,3.1389,3.1294,3.0488
3 1/4-6 UN,3A,0,3.25,3.2318,-,3.1417,3.1346,3.0516
3 1/4-8 UN,2A,0.0026,3.2474,3.2324,3.2249,3.1662,3.1575,3.0986
3 1/4-8 UN,3A,0,3.25,3.235,-,3.1688,3.1623,3.1012
3 1/4-10 UNS,2A,0.002,3.248,3.2351,-,3.183,3.1762,3.129
3 1/4-12 UN,2A,0.0019,3.2481,3.2367,-,3.194,3.1877,3.1489
3 1/4-12 UN,3A,0,3.25,3.2386,-,3.1959,3.1912,3.1508
3 1/4-14 UNS,2A,0.0018,3.2482,3.2379,-,3.2018,3.1959,3.1632
3 1/4-16 UN,2A,0.0017,3.2483,3.2389,-,3.2077,3.2021,3.1738
3 1/4-16 UN,3A,0,3.25,3.2406,-,3.2094,3.2052,3.1755
3 1/4-18 UNS,2A,0.0016,3.2484,3.2397,-,3.2123,3.2069,3.1823
3 3/8-6 UN,2A,0.0029,3.3721,3.3539,-,3.2638,3.2543,3.1737
3 3/8-6 UN,3A,0,3.375,3.3568,-,3.2667,3.2595,3.1766
3 3/8-8 UN,2A,0.0026,3.3724,3.3574,-,3.2912,3.2824,3.2236
3 3/8-8 UN,3A,0,3.375,3.36,-,3.2938,3.2872,3.2262
3 3/8-12 UN,2A,0.0019,3.3731,3.3617,-,3.319,3.3126,3.2739
3 3/8-12 UN,3A,0,3.375,3.3636,-,3.3209,3.3161,3.2758
3 3/8-16 UN,2A,0.0017,3.3733,3.3639,-,3.3327,3.3269,3.2988
3 3/8-16 UN,3A,0,3.375,3.3656,-,3.3344,3.3301,3.3005
3 1/2-4 UNC,1A,0.0033,3.4967,3.461,-,3.3343,3.3177,3.199
3 1/2-4 UNC,2A,0.0033,3.4967,3.4729,3.461,3.3343,3.3233,3.199
3 1/2-4 UNC,3A,0,3.5,3.4762,-,3.3376,3.3293,3.2023
3 1/2-6 UN,2A,0.0029,3.4971,3.4789,-,3.3888,3.3792,3.2987
3 1/2-6 UN,3A,0,3.5,3.4818,-,3.3917,3.3845,3.3016
3 1/2-8 UN,2A,0.0026,3.4974,3.4824,3.4749,3.4162,3.4074,3.3486
3 1/2-8 UN,3A,0,3.5,3.485,-,3.4188,3.4122,3.3512
3 1/2-10 UNS,2A,0.0021,3.4979,3.485,-,3.4329,3.426,3.3789
3 1/2-12 UN,2A,0.0019,3.4981,3.4867,-,3.444,3.4376,3.3989
3 1/2-12 UN,3A,0,3.5,3.4886,-,3.4459,3.4411,3.4008
3 1/2-14 UNS,2A,0.0018,3.4982,3.4879,-,3.4518,3.4132,3.4132
3 1/2-16 UN,2A,0.0017,3.4983,3.4889,-,3.4577,3.4519,3.4238
3 1/2-16 UN,3A,0,3.5,3.4906,-,3.4594,3.4551,3.4255
3 1/2-18 UNS,2A,0.0017,3.4983,3.4896,-,3.4622,3.4322,3.4322
3 5/8-6 UN,2A,0.0029,3.6221,3.6039,-,3.5138,3.5041,3.4237
3 5/8-6 UN,3A,0,3.625,3.6068,-,3.5167,3.5094,3.4266
3 5/8-8 UN,2A,0.0027,3.6223,3.6073,-,3.5411,3.5322,3.4735
3 5/8-8 UN,3A,0,3.625,3.61,-,3.5438,3.5371,3.4762
3 5/8-12 UN,2A,0.0019,3.6231,3.6117,-,3.569,3.5626,3.5239
3 5/8-12 UN,3A,0,3.625,3.6136,-,3.5709,3.5661,3.5258
3 5/8-16 UN,2A,0.0017,3.6233,3.6139,-,3.5827,3.5769,3.5488
3 5/8-16 UN,3A,0,3.625,3.6156,-,3.5844,3.5801,3.5505
3 3/4-4 UNC,1A,0.0034,3.7466,3.7109,-,3.5842,3.5674,3.4489
3 3/4-4 UNC,2A,0.0034,3.7466,3.7228,3.7109,3.5842,3.573,3.4489
3 3/4-4 UNC,3A,0,3.75,3.7262,-,3.5876,3.5792,3.4523
3 3/4-6 UN,2A,0.0029,3.7471,3.7289,-,3.6388,3.629,3.5487
3 3/4-6 UN,3A,0,3.75,3.7318,-,3.6417,3.6344,3.5516
3 3/4-8 UN,2A,0.0027,3.7473,3.7323,3.7248,3.6661,3.6571,3.5985
3 3/4-8 UN,3A,0,3.75,3.735,-,3.6688,3.6621,3.6012
3 3/4-10 UNS,2A,0.0021,3.7479,3.735,-,3.6829,3.6289,3.6289
3 3/4-12 UN,2A,0.0019,3.7481,3.7367,-,3.694,3.6876,3.6489
3 3/4-12 UN,3A,0,3.75,3.7386,-,3.6959,3.6911,3.6508
3 3/4-14 UNS,2A,0.0018,3.7482,3.7379,-,3.7018,3.6632,3.6632
3 3/4-16 UN,2A,0.0017,3.7483,3.7389,-,3.7077,3.7019,3.6738
3 3/4-16 UN,3A,0,3.75,3.7406,-,3.7094,3.7051,3.6755
3 3/4-18 UNS,2A,0.0017,3.7483,3.7396,-,3.7122,3.6822,3.6822
3 7/8-6 UN,2A,0.003,3.872,3.8538,-,3.7637,3.7538,3.6736
3 7/8-6 UN,3A,0,3.875,3.8568,-,3.7667,3.7593,3.6766
3 7/8-8 UN,2A,0.0027,3.8723,3.8573,-,3.7911,3.782,3.7235
3 7/8-8 UN,3A,0,3.875,3.86,-,3.7938,3.787,3.7262
3 7/8-12 UN,2A,0.002,3.873,3.8616,-,3.8189,3.8124,3.7738
3 7/8-12 UN,3A,0,3.875,3.8636,-,3.8209,3.816,3.7758
3 7/8-16 UN,2A,0.0018,3.8732,3.8638,-,3.8326,3.8267,3.7987
3 7 /8-16 UN,3A,0,3.875,3.8656,-,3.8344,3.83,3.8005
4-4 UNC,1A,0.0034,3.9966,3.9609,-,3.8342,3.8172,3.6989
4-4 UNC,2A,0.0034,3.9966,3.9728,-,3.8342,3.8229,3.6989
4-4 UNC,3A,0,4,3.9762,-,3.8376,3.8291,3.7023
4-6 UN,2A,0.003,3.997,3.9788,-,3.8887,3.8788,3.7986
4-6 UN,3A,0,4,3.9818,-,3.8917,3.8843,3.8016
4-8 UN,2A,0.0027,3.9973,3.9823,3.9748,3.9161,3.907,3.8485
4-8 UN,3A,0,4,3.985,-,3.9188,3.912,3.8512
4-10 UNS,2A,0.0021,3.9979,3.985,-,3.9329,3.9259,3.8768
4-12 UN,2A,0.002,3.998,3.9866,-,3.9439,3.9374,3.8988
4-12 UN,3A,0,4,3.9886,-,3.9459,3.941,3.9008
4-14 UNS,2A,0.0018,3.9982,3.9879,-,3.9518,3.9456,3.9132
4-16 UN,2A,0.0018,3.9982,3.9888,-,3.9576,3.9517,3.9237
4-16 UN,3A,0,4,3.9906,-,3.9594,3.955,3.9255
